Step,Link,Average Link Speed,Average Link Travel Time,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
250.0,gneE56-n,11.960677828307686,9.805391041788262,0.008658083593754388,0.456,0.124,25.119293336446585,1125.0979791812438,0.1403940454392494,0.01987444873591931,0.45518081707430763,0.48363863647222904
250.0,gneE57,12.335979070041944,13.166189393467901,0.025367425547769006,1.336,0.324,76.00503547612408,3240.548424384285,0.42230924124009495,0.0617092978442009,1.3562792284592395,1.3929884676957787
250.0,gneE58,13.556346066287235,9.75907158206654,0.01443020844094583,0.748,0.0,20.177209343442314,1758.9631774859383,0.13292738770694032,0.028256761071172,0.6947112292289201,0.7561020922950334
250.0,gneE59,11.461528189345248,17.723763206731537,0.026118852569220884,1.364,0.504,97.51766779026654,3250.197094916097,0.5202995382157326,0.06432544536512921,1.3708319467521932,1.3971510869002566
250.0,gneE60,11.204184089025398,26.974764271804585,0.023793561176132134,1.236,0.588,97.41357179157714,2695.2680707747804,0.5063045871058975,0.05496033199027108,1.1456602481371678,1.1586174365833877
250.0,gneE61,11.396980642650426,21.18608338588222,0.029176894869921626,1.544,0.788,107.0483613267645,3021.9713922589294,0.5585939975884721,0.06371372171015705,1.2997680071995235,1.2990525378082338
250.0,gneE62,11.497588664308257,15.400100024063198,0.0400651767563364,2.088,0.648,133.0317825256848,4749.810973381135,0.7169794863637343,0.0929755790937357,2.0050897182591556,2.0417775151765443
250.0,gneE63,13.82435015308207,72.64615442714842,0.00511158389077721,2.064,0.0,49.56231097795426,5182.842933104034,0.34473999209375433,0.08003523558565928,1.9963662980942978,2.2278789004938377
250.0,gneE63-n,10.85846266937246,97.03322910058063,0.06271985269686838,24.932,1.22,874.6232714325419,57254.42156523867,5.3093010820801085,0.9369413987319837,22.701091236710006,24.61135755525311
250.0,gneE64,13.782219689242822,72.40643802448749,0.005314445682604041,2.136,0.0,50.03123213001616,5494.997682567672,0.35426392619422103,0.08393541199500662,2.108828028115791,2.362060158004339
250.0,gneE64-n,10.574037653650844,99.5354118346154,0.0652480375612172,25.92,1.396,931.785043817136,58903.23846307766,5.606926153431852,0.9730107039963103,23.467294854069877,25.320124896048462
250.0,gneE65,13.596377211191676,73.36982478991048,0.006769932136115804,2.716,0.0,56.626702515016845,6277.803527346851,0.402272636126783,0.09269077654927019,2.3944811200627174,2.6985582375797916
250.0,gneE65-n,10.330430334332137,101.9057502124565,0.0664025577918921,26.396,0.888,923.1454366686846,58497.16512334297,5.555555858551857,0.9489544898300954,23.200111761211144,25.145594412030846
250.0,gneE66,13.751815183199893,72.55015066478687,0.004031361771717799,1.608,0.0,34.79871010962069,3679.142549341546,0.2432845627139206,0.05572264785524499,1.4136909373046835,1.5815045381288793
250.0,gneE66-n,10.687571174413762,98.40414123209509,0.06278906451696907,24.932,1.228,865.463262310963,57168.96912679008,5.265140738376936,0.9300949117917474,22.651943339820306,24.574624659000424
500.0,gneE32,6.1756497416294795,49.78436316358508,0.12680491772450175,9.62,0.412,466.8753647116152,16329.316426322122,2.5053433675952776,0.30392999582828606,6.839424789804328,7.01942907666094
500.0,gneE33,10.994028052377587,12.710443196288288,0.11707963659936321,6.488,0.0,214.9713005283814,16019.843855941388,1.3517324112862321,0.26146963537686924,6.40096784422261,6.886252542203319
500.0,gneE34,6.856674978283915,52.73420420498986,0.12106188366142169,9.24,3.712,726.6033542887882,22764.183357567745,3.8414638652610806,0.4552601022341849,9.64924552001561,9.785589650591168
500.0,gneE35,7.8408012213393645,35.97710255766777,0.08878147655001672,6.748,0.328,270.8414711369077,11440.332847573596,1.4990996649621229,0.201839164574707,4.692476167789415,4.917789613483313
500.0,gneE36,11.240154684453113,12.440976252251865,0.10537185754835461,5.824,0.0,191.57682410755467,14788.85600545282,1.2169400107295498,0.24159922681767304,5.89878980105361,6.35709798337284
500.0,gneE37,7.2020725081654655,52.97182316698921,0.09610776061815034,7.308,2.408,494.04778457807305,17668.079228953662,2.662628488527308,0.3393723420731001,7.387857297459875,7.594901172014502
500.0,gneE38,6.312109785366832,53.264881622443625,0.10857097730791973,8.232,0.384,399.40985889041957,14375.416965028448,2.1528276479332056,0.26759083314234394,6.005289517855361,6.179504392141238
500.0,gneE39,11.752491806753454,11.985395810146509,0.10092482200422134,5.596,0.0,182.12749496670693,13717.010317702665,1.1497285806458513,0.2270091433965927,5.498893922307316,5.8963557849684785
500.0,gneE40,7.458934156986866,37.22151794279721,0.15806865666491107,12.044,4.388,893.5246931507819,29586.2941233636,4.762559512997482,0.5916491789257367,12.5718971612729,12.718148836087066
500.0,gneE41,7.321031221615065,43.519863878537116,0.117594411589755,8.948,1.692,478.7666901345627,16234.159632021392,2.557697452479342,0.3064670841411978,6.782153905543574,6.97853485471204
500.0,gneE42,11.68642261355931,11.976287727606922,0.09382491784630241,5.204,0.0,161.2309553914877,12846.966204790522,1.033685473493298,0.20891841689786597,5.110827230924311,5.522360231787172
500.0,gneE44,7.082679661859723,56.29190514946636,0.10252820095408836,7.828,3.012,565.93649236593,18976.340565479353,3.0198933614735086,0.37133169169219005,7.968993257073327,8.15729846507256
500.0,gneE45,7.650909985623372,38.7428360909563,0.027842214430227184,1.46,0.6,107.38744405496583,3552.231631010903,0.5722670087819353,0.07022921565833518,1.500957074606653,1.5269861120321684
500.0,gneE45-n,11.355304947920377,15.56705110439063,0.01578057423293962,0.82,0.308,62.21637666088357,2167.763766861372,0.33422015310151515,0.04245919675134638,0.9101562528307874,0.9318475827577184
500.0,gneE47,1.6146906340940659,175.9530190063129,0.08571710088488609,8.072,6.32,1033.1057549570075,18892.812395376168,5.147401202698622,0.44846170794226525,8.496001644176964,8.12166888986183
500.0,gneE47-n,11.281932711078053,34.288708753442826,0.014263345118979382,1.34,0.268,47.971430983114786,2741.831730486885,0.28245498635077104,0.04707302982423413,1.1013156668803303,1.1786043339077985
500.0,gneE48,12.59185081034167,29.32618763748805,0.012481481335670588,1.172,0.192,36.032434436188325,2458.4222959085164,0.22148061593948654,0.04102453831945513,0.9807204087337439,1.056773646440925
500.0,gneE48-n,2.0297693690647276,152.40502396058122,0.07160918739998476,6.74,5.144,840.8396847463961,15554.19632284969,4.193422965620774,0.3663171946094165,6.969841796064329,6.686456648821409
500.0,gneE49,11.348778314522987,9.861583915152453,0.011839738898054777,0.608,0.164,37.86087410922325,1597.1254734388492,0.20972108578648152,0.029508067014661864,0.6558815432839281,0.686545869137853
500.0,gneE49-n,9.77285888734523,16.14649495260139,0.019483891229970227,1.012,0.368,59.28448205959449,2160.454495989794,0.3201403679725158,0.04043727697766363,0.8900757451115525,0.9287065593252981
500.0,gneE51,10.882261232885627,25.02068089316799,0.05639940410789643,2.94,0.228,110.19250539598238,6829.073328385631,0.6613971103336796,0.11624345917108633,2.752780089338674,2.935538778038234
500.0,gneE52,7.167520039148441,44.06630043677489,0.12551447603208302,6.564,2.616,479.7799490109037,14574.317937070078,2.526636325150941,0.297345507363628,6.2410336715299595,6.265031095107424
500.0,gneE53,10.874197596515693,13.020563030554662,0.016287469967270287,0.844,0.168,42.28902999498576,2097.7121926107347,0.24162180549906226,0.037341320243635116,0.8541341173067516,0.9017254328486097
500.0,gneE53-n,9.038125003176845,24.325443401773338,0.06129840121705793,3.216,1.332,256.4836393292025,8249.704494849137,1.3621788559939751,0.16958802154737063,3.5431099696954393,3.5462678650008033
500.0,gneE54,3.9017946770430445,106.0611425952088,0.06052031080370851,5.704,3.924,622.8949349416181,12323.267140485319,3.1247843198776706,0.2814246309018469,5.461232387566856,5.297517710645373
500.0,gneE54-n,11.512136231439417,35.689250924714365,0.01549298022177022,1.452,0.596,105.44572677632758,3335.3678925078057,0.5578930308836803,0.06600712648096091,1.4047557622037625,1.4337679047666279
500.0,gneE55,11.494856375473692,26.096559038163058,0.015497541263187664,1.448,0.616,108.37977800596596,3353.563608654695,0.5720984753056607,0.06758174843658331,1.4198293395917538,1.44158991680662
500.0,gneE55-n,2.5772825200520115,106.48420287251834,0.047086497378010586,4.424,3.4,555.4914627906345,10305.03356229548,2.77102213071292,0.2421294153563718,4.613850819885955,4.429939775393305
500.0,gneE56,13.727871859946593,9.60245822877681,0.00771667173140934,0.4,0.0,15.144348052150978,1254.0559082299562,0.0984220104509153,0.021368973280796063,0.5038616062087775,0.539063033906271
500.0,gneE56-n,11.161841706785998,13.234718187034119,0.010645395135831308,0.552,0.152,36.7467043136818,1542.0912967755194,0.20356167396880537,0.029065919028141044,0.6410407432315416,0.6628875807674884
500.0,gneE57,8.252000556202104,22.452289391233368,0.08664744106970677,4.532,1.3,262.4858724326357,9997.38722685781,1.4290195568631168,0.1906004130295842,4.183334418909473,4.2975201356256605
500.0,gneE58,6.205045558762144,42.57605685914404,0.07290606325567682,3.852,1.028,196.90872319803785,7501.104200268361,1.0714223205862043,0.13810386424985394,3.1021051364704224,3.224465142357832
500.0,gneE59,6.120017612430569,71.88944543292342,0.12934492280441817,6.772,3.564,594.3158879315943,14646.96947316723,3.049385579665652,0.31376718241727386,6.364521519371022,6.296335222150861
500.0,gneE60,5.740704605092621,43.7009948839783,0.09553342570601674,5.016,2.236,391.4509223485794,10803.083221959208,2.03460498502648,0.21717441115861205,4.589328503621796,4.643935707412867
500.0,gneE61,9.158091917406125,43.90312535723476,0.0577226019365006,2.996,1.564,249.1123145405023,6367.079724280918,1.283735937879209,0.13585624756625153,2.760708448647953,2.7370281956849616
500.0,gneE62,6.305921240528512,54.90236956890432,0.09609060019758016,5.0,1.692,329.27894374408066,9937.655094847089,1.731882218473594,0.1994265928994376,4.23616043695163,4.271885386033686
500.0,gneE63,12.591748703755977,79.12273105780665,0.05273714740695203,21.096,0.0,429.50379734224066,45053.68806353232,2.9913538664568997,0.6539648364352458,17.18512894904932,19.36667629646547
500.0,gneE63-n,9.989461353495418,101.32805810795352,0.08355592521205354,33.14,2.188,1316.036606458541,75379.7141725132,7.745401201267407,1.2681068724973346,30.262030527986557,32.40276046835868
500.0,gneE64,12.80223657250166,77.91217857763914,0.04951549086202541,19.784,0.0,393.25034812721344,42382.09039826789,2.7628968845049457,0.610206093559707,16.109553168540465,18.218269971571207
500.0,gneE64-n,9.687175368811504,104.26562741285498,0.08657733342382973,34.38,1.604,1357.3325020061018,76890.54223491217,7.969895314829763,1.29727662609535,30.960949295307035,33.05220607713883
500.0,gneE65,12.36513863276089,80.65749742215726,0.05121567677978019,20.48,0.0,451.07886741003443,44814.96864678448,3.085592060273268,0.6661910987654466,17.23083923984399,19.26405360296218
500.0,gneE65-n,9.601054542904489,105.44124268665065,0.08618087782194309,34.212,1.636,1321.9389874452345,74255.81458031936,7.742258509561824,1.2352833958617027,29.781663083422703,31.919677311793873
500.0,gneE66,12.903542111812046,77.20029743260105,0.05021741489724542,20.096,0.0,407.72690794769625,44178.526313625,2.87344789189319,0.645968047344729,16.847097845142827,18.990466081898706
500.0,gneE66-n,10.504556352348903,95.90763941251659,0.08014305234124891,31.82,0.712,1118.3368667571226,71285.66167434985,6.745886025602507,1.1682335893914269,28.37420081178917,30.642832513542178
750.0,gneE32,6.041918137725498,52.64470632532901,0.1316739538827333,9.984,1.092,527.7617983220276,17771.454188642714,2.817464049762921,0.34087635157661755,7.492986590381635,7.639359031048036
750.0,gneE33,11.568375357219036,12.00451521459647,0.11035051434795962,6.124,0.0,179.8693789826043,14900.862522575328,1.1665257924484949,0.24070362363275377,5.910446890241919,6.405239348214147
750.0,gneE34,7.323558453994377,45.35213223672123,0.11738271898838862,8.916,3.412,715.7509932669623,22811.629605586713,3.7937297159185475,0.4573428084628975,9.680385377832943,9.80597257074389
750.0,gneE35,6.582517972029668,44.196887948722924,0.12203219337508474,9.296,0.548,446.4608542315041,16230.503048853463,2.4108952872661757,0.3029746758488865,6.784976496604171,6.97693801737128
750.0,gneE36,11.467768482053922,12.20380285043919,0.11072749051229615,6.116,0.0,200.53503788047504,15659.10218536092,1.278721674937106,0.25887896952061723,6.259198328091056,6.73117367964494
750.0,gneE37,7.486514734614195,45.443819663473704,0.11061346842833593,8.408,3.132,642.9686151662809,21473.627602756318,3.4302033897851008,0.4247392227579383,9.062995028444128,9.230792929206743
750.0,gneE38,4.587011511432986,68.14623125796099,0.19121654664530768,14.612,0.792,845.8302372416302,25563.576951965893,4.4479138254350525,0.5102270304390395,10.975382758881642,10.988970989972454
750.0,gneE39,10.422406664259412,13.798272915243833,0.13499773386257144,7.456,0.0,283.9776946717551,18419.999801021884,1.7237083565516282,0.3156592358097187,7.503366560606023,7.9179818230455306
750.0,gneE40,7.108197536089366,35.044877021084865,0.1780494518798288,13.556,4.816,997.2303345700899,32982.614140062185,5.316264397844381,0.665157131029772,14.07260760038707,14.17810253855008
750.0,gneE41,6.509382914801538,47.71067220764192,0.1708855138989641,12.992,2.824,745.992752509412,23310.606507890334,3.940597765095893,0.45775550707917584,9.88868312541315,10.02048756080185
750.0,gneE42,11.627928575897501,11.958126410048932,0.12002866176491776,6.592,0.0,209.974480129742,16564.23918325325,1.3431329223320476,0.27343818014500365,6.6221515207016015,7.120251549119477
750.0,gneE44,7.340115508838994,47.07075718194484,0.10972680065464596,8.32,3.316,653.1075544319884,20869.396918809733,3.4627780085170903,0.41787004823053747,8.84475984570102,8.971070478852237
750.0,gneE45,8.092356975709523,20.817486553573055,0.019320844890081956,0.992,0.352,62.73344096906961,2299.4864196137773,0.33916662889834376,0.04240107002926281,0.9439046929918226,0.9884723288266308
750.0,gneE45-n,12.984737019601429,11.009129528147865,0.011222035304260134,0.604,0.076,19.822652024382876,1429.7447645700272,0.12329817846869123,0.023084328834450794,0.5636765943117616,0.6145882360975783
750.0,gneE47,1.1756332262303573,211.505152084171,0.1279393626063557,12.048,10.024,1609.7473555672661,28167.104527715674,7.990435442998867,0.6800562325061607,12.746164613150496,12.108556047000953
750.0,gneE47-n,11.500852759202024,21.335166435907386,0.013958775559014307,1.316,0.492,96.85748150878368,3279.732917189524,0.5177010679160022,0.06308531425328835,1.3687869769260181,1.409849292914309
750.0,gneE48,11.55710967931853,25.22524744939388,0.014282301070073021,1.34,0.548,91.69206033926412,2993.426209043861,0.48732699988848316,0.05824793480098651,1.2556017662004557,1.2867770128313547
750.0,gneE48-n,1.3795347720300624,160.06215912374628,0.08069981764796388,7.6,6.272,1029.0203415758115,18344.393173378896,5.115825038834481,0.43953903059495614,8.27477992727019,7.885929655247958
750.0,gneE49,12.979325167537002,14.334840669198284,0.008116130801332543,0.432,0.036,15.157103926845629,1008.4148875570021,0.09263007711987638,0.017060608253139993,0.40523510457421363,0.4334755062727517
750.0,gneE49-n,10.392955182735358,11.360548749083145,0.012139235259128876,0.628,0.212,46.783437193800474,1710.7539120064894,0.2532028294784212,0.03324509398941219,0.7155437016617784,0.7353931784473036
750.0,gneE51,10.99795616440783,12.357058844706955,0.05710152736885276,2.956,0.116,97.15087821541404,6679.712761852176,0.5982700330902224,0.11147861732934788,2.6781019970951583,2.8713290728928667
750.0,gneE52,6.144092382631424,50.27405607872499,0.1529372607748278,8.028,3.384,617.480462959919,18087.70625358921,3.2366534070915454,0.376326267262903,7.804909920792778,7.775330305555824
750.0,gneE53,11.500192566615732,14.393905383737213,0.014961605842994599,0.78,0.252,46.3696177266651,1890.2027572177242,0.25503441008668176,0.03533068948785654,0.7805092479979129,0.8125295701398215
750.0,gneE53-n,8.642825662927944,36.17542929615558,0.07255728400079345,3.824,1.912,337.324007786354,9341.960521912646,1.7559382192859463,0.19878481215441174,4.0530482238948204,4.015821749052075
750.0,gneE54,1.273700373837831,193.52908743311707,0.09030402604184828,8.5,6.972,1130.608402896813,20094.371251419598,5.619411886161908,0.4815003749427737,9.066929822505251,8.63821686460506
750.0,gneE54-n,12.456161518757076,23.257478027759692,0.013314780882356858,1.252,0.34,65.94350902008772,2872.642624830151,0.36737286742201875,0.05247024234868241,1.1787444743924669,1.2348428586311233
750.0,gneE55,9.957158308596949,33.11386320678384,0.014490805891719942,1.356,0.388,79.33041683981328,3180.593227662933,0.43600465161956864,0.060682804218804204,1.326650113599331,1.3672204340226153
750.0,gneE55-n,4.047764868330339,97.98219672244542,0.042750420061457274,4.024,2.728,428.5512393429764,8763.80145386656,2.156232274919597,0.19704995628749222,3.860118051154318,3.767369743314674
750.0,gneE56,11.297342100813177,15.262643689978079,0.021479566804251917,1.124,0.568,99.29262234744523,2640.4683435753577,0.5141617511492995,0.055846774669223824,1.1401069802143238,1.135060439431689
750.0,gneE56-n,8.298261635264886,22.968442560267253,0.019167379206700745,1.004,0.336,61.73299132311036,2232.868387868654,0.33292039095710874,0.04182232217404513,0.9225447256477989,0.9598349440472144
750.0,gneE57,8.786817772904365,26.121800795578444,0.10544065660909455,5.52,1.812,348.32984911035476,12296.959014534395,1.8747595077123924,0.24316674666984256,5.210979744280798,5.2860315936277065
750.0,gneE58,8.467727791743817,35.05232578168333,0.05379418063042614,2.82,0.404,129.82966338130524,6898.100344675701,0.75249688291619,0.12188117503446969,2.810262312793086,2.9652195692078114
750.0,gneE59,6.0170754619394335,90.59011321820921,0.14927417738526005,7.816,4.264,701.5922720434512,17318.5014518627,3.600484502831036,0.37255774834601163,7.534168996260002,7.444751142895303
750.0,gneE60,6.221736009604772,53.629190434041874,0.09240388391310933,4.832,2.04,361.09239118426143,10526.770644750168,1.8901739646359264,0.21037330809341237,4.455538934859697,4.52514217051623
750.0,gneE61,8.8291398728481,42.082857721046416,0.078771220683713,4.128,2.14,352.7336355201324,8846.276985448945,1.8138877481518314,0.1901116137912028,3.848240544156749,3.802768476135935
750.0,gneE62,6.694269515363531,31.47048968349484,0.13031129049107965,6.816,2.32,483.4468159153577,14301.253335866095,2.5366076530776516,0.2935491144479026,6.156539899585453,6.147655335747921
750.0,gneE63,12.913045372045483,77.13037994971012,0.06123968964108375,24.464,0.0,477.9698709961702,52989.06985821633,3.394941664027051,0.7681181145528305,20.152730176845246,22.77774515743121
750.0,gneE63-n,10.37781971759359,96.86278433438417,0.08048640441325501,31.956,1.02,1160.6934203151854,72644.93486116097,6.972466110158613,1.1990205100820785,28.97540120196337,31.227133958347576
750.0,gneE64,12.701658219382539,78.42247957228683,0.05946526973740788,23.76,0.0,466.7627665018637,50419.82141062895,3.2864115813899786,0.7293220965851024,19.20045573326342,21.673344136165653
750.0,gneE64-n,10.359413117454148,97.25645483817986,0.08089944736949048,32.096,0.544,1137.6384090013132,71790.88769930803,6.846820357480437,1.1808095264451166,28.61578982047603,30.86001085566958
750.0,gneE65,12.598622992265389,79.05234938757737,0.06183685438714526,24.692,0.0,508.225846095148,53159.21764164059,3.536849827805981,0.7761722070759585,20.309650813731,22.85089480299424
750.0,gneE65-n,9.60851690116234,105.5315581834101,0.08771836681499144,34.836,2.196,1361.4121170986198,76671.5154292524,7.981205593300557,1.297737982833349,30.8451222472581,32.9580605622349
750.0,gneE66,12.395937880011681,80.367458755159,0.05979770451830586,23.904,0.0,502.3349146707891,50987.42558482528,3.4620558196329263,0.746249554203319,19.525302278676186,21.917340397924427
750.0,gneE66-n,10.4286264368123,96.44005497051916,0.07986411526474527,31.696,0.676,1120.0620590778058,71130.17017109317,6.754568061900592,1.1773072841965682,28.39717683257455,30.57597823841326
1000.0,gneE32,6.282429553697935,48.72221906207002,0.13833736142614853,10.5,1.208,495.3856797785979,17123.55628542494,2.6539096600991803,0.32017659983909,7.162377797468697,7.360851035612645
1000.0,gneE33,11.536161111178851,12.099460153678026,0.11093855780641118,6.148,0.0,197.6420572033213,15488.780692289343,1.2613781638058297,0.25374533517564735,6.178404518112674,6.657962551390126
1000.0,gneE34,6.82219072873367,48.639776484332586,0.10139146992822938,7.752,2.948,564.6288513342892,18712.360372290306,3.009055524885512,0.3664632120786514,7.873396943471059,8.043826229254957
1000.0,gneE35,6.682625197091106,45.001833270884724,0.11836029165384117,8.992,0.584,388.24571956282387,15050.381270981154,2.117577088687787,0.27541748745736067,6.2479713413699045,6.469631162029544
1000.0,gneE36,11.755898146636278,11.86987442983462,0.11065699828728995,6.152,0.0,203.9689972241316,16383.200304456694,1.3106589876042203,0.27001427245762294,6.533709449505945,7.042429406096598
1000.0,gneE37,7.512269591289919,46.38121010233888,0.11281090016592127,8.62,3.224,658.3298385279837,21602.414239787428,3.502759328965961,0.42676004039866544,9.105204865515026,9.286165533399654
1000.0,gneE38,4.514552029431381,71.2150226308145,0.18476733557282768,14.056,0.892,818.1428443851638,25110.93116125992,4.3112264382551055,0.4984702626571623,10.75787869320379,10.79438678441555
1000.0,gneE39,11.602064828222089,12.215080605011948,0.10892501170332555,5.984,0.0,209.1616168277368,15039.216552699789,1.3045451500464005,0.2564121148224984,6.080930802540894,6.464711881169704
1000.0,gneE40,8.0805417604894,32.05411779256483,0.15074883910519593,11.524,4.12,820.0975110599276,28331.27007975418,4.399667551151599,0.5655041580382212,12.017610062655791,12.178629023285001
1000.0,gneE41,6.988492819260962,45.81291749825543,0.1266303891045507,9.62,2.184,500.8103487703799,16546.28595968498,2.666709033064578,0.3207099169034747,6.97771581604672,7.112704886500174
1000.0,gneE42,11.707300865102376,11.903528082757981,0.1021365291884437,5.616,0.0,183.53710054578772,14781.76442335566,1.1811137337435205,0.24463155912001644,5.904025196706991,6.354039266653829
1000.0,gneE44,7.328973496284351,45.27415514009155,0.09915359456761284,7.524,2.716,568.54456745153,18695.648231767453,3.0260167844685357,0.3677057901278226,7.876149339036793,8.036643529369682
1000.0,gneE45,12.074497343219669,9.933470041616891,0.014595255412644656,0.756,0.096,35.134533055397064,1973.1654427916822,0.20612220185198685,0.03416085760423556,0.7961379028967625,0.848185208987081
1000.0,gneE45-n,11.750130047761632,11.100037548479524,0.017800492234954796,0.928,0.248,53.06400475972589,2363.8643958809926,0.2967622979857009,0.04325899479087102,0.9688650376929316,1.0161368973786018
1000.0,gneE47,0.786808384827054,301.4752513197653,0.1899865243246864,17.904,15.196,2420.756150298217,41245.95180560561,11.990809760763412,1.0086380115509133,18.754812026898893,17.73096269863255
1000.0,gneE47-n,11.38096771266306,33.177693956034084,0.016410845745230836,1.528,0.408,92.4052215726303,3734.8870047012815,0.5079439701672519,0.06976751666808825,1.5430958357633486,1.605493095404573
